BEcon Examination                                                                Timetable for the First Semester of 2025-2026(As at Oct 17, 2025)

Date	Time		Course Code	Description	Venue
				Basic mathematics for business and economics	Rm 3 Library Ext.
				Basic mathematics for business and economics	Rm 4 Library Ext.
Dec 9 TUE	9:30 am - 11:30 am		SOCI3067	Crime and the media	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 9 TUE	2:30 pm - 3:30 pm		ECON2275	The political economy of law and public policy	Rm 2 Library Ext.
Dec 9 TUE	2:30 pm - 4:00 pm		GEOG1005	Map use, reading and interpretation	Loke Yew Hall
				Map use, reading and interpretation	Rm 103 Main Bldg.
				Map use, reading and interpretation	Rm 105 Chong Yuet Ming Amenities Ctr.
				Map use, reading and interpretation	Rm 167 Main Bldg.
Dec 11 THU	9:30 am - 12:00 noon		FINA2343	Lending and Credit in Private Banking and Corporate Banking (1)	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 11 THU	9:30 am - 11:30 am		GEOG2126	Understanding China: the Land and the People	Rm 218 Main Bldg.
Dec 11 THU	2:30 pm - 4:30 pm		COMP3355	Cyber Security	Rm 2 Library Ext.
				Cyber Security	Rm 3 Library Ext.
Dec 11 THU	2:30 pm - 5:00 pm		MATH1013	University mathematics II	CPD-LG.07-10, Centennial Campus
				University mathematics II	Loke Yew Hall
				University mathematics II	Multi-purpose Zone, Level 3, Main Library
				University mathematics II	Rm 103 Main Bldg.
				University mathematics II	Rm 167 Main Bldg.
Dec 11 THU	2:30 pm - 4:30 pm		POLI2108	Introduction to public administration	Rm 217 Main Bldg.
				Introduction to public administration	Rm 218 Main Bldg.
Dec 12 FRI	9:30 am - 11:30 am		ECON1280	Analysis of economic data	Multi-purpose Zone, Level 3, Main Library
				Analysis of economic data	Rm 6 Library Ext.
				Analysis of economic data	Rm 7 Library Ext.
				Analysis of economic data	Rm 8 Library Ext.
				Analysis of economic data	Rm 9 Library Ext.
Dec 12 FRI	9:30 am - 11:30 am		ECON2280	Introductory econometrics	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 12 FRI	2:30 pm - 5:00 pm		MATH3904	Introduction to optimization	Multi-purpose Zone, Level 3, Main Library
Dec 13 SAT	9:30 am - 11:30 am		ACCT2102	Intermediate financial accounting I	Rm 201 Main Bldg.
				Intermediate financial accounting I	Rm 217 Main Bldg.
				Intermediate financial accounting I	Rm 218 Main Bldg.
Dec 13 SAT	9:30 am - 11:30 am		GEOG2004	Atmospheric environment and global climate	Rm 9 Library Ext.
Dec 13 SAT	9:30 am - 11:30 am		POLI3069	Public policy, politics and social change	Rm 256 Main Bldg.
Dec 13 SAT	2:30 pm - 4:30 pm		SOCI3046	Sociology of law	Rm 237 Main Bldg.
Dec 15 MON	9:30 am - 11:30 am		GEOG1003	Contemporary global environmental issues	Loke Yew Hall
				Contemporary global environmental issues	Rm 103 Main Bldg.
				Contemporary global environmental issues	Rm 167 Main Bldg.
				Contemporary global environmental issues	Rm 201 Main Bldg.
Dec 15 MON	2:30 pm - 4:30 pm		COMP2113	Programming technologies	Loke Yew Hall
				Programming technologies	Rm 103 Main Bldg.
Dec 15 MON	2:30 pm - 4:30 pm		ECON2255	The economic system of Hong Kong	Rm 167 Main Bldg.
Dec 15 MON	2:30 pm - 4:30 pm		PSYC2019	Psychology of personality	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 16 TUE	9:30 am - 11:30 am		GEOG1017	Human geography in a globalizing world	Multi-purpose Zone, Level 3, Main Library
Dec 16 TUE	9:30 am - 11:00 am		GEOG2120	Introductory spatial analysis	Rm 167 Main Bldg.
Dec 16 TUE	2:30 pm - 4:30 pm		ECON1220	Introductory macroeconomics	Loke Yew Hall
				Introductory macroeconomics	Multi-purpose Zone, Level 3, Main Library
Dec 16 TUE	2:30 pm - 4:30 pm		ECON2220	Intermediate macroeconomics	CPD-LG.07-10, Centennial Campus
Dec 16 TUE	2:30 pm - 4:00 pm		ECON3223	Credit, Bubbles and the Macroeconomy	Rm 237 Main Bldg.
Dec 17 WED	9:30 am - 11:30 am		POLI3052	International relations of East Asia	Rm 103 Main Bldg.
				International relations of East Asia	Rm 167 Main Bldg.
Dec 17 WED	2:30 pm - 4:30 pm		CUND9002	Practical Chinese and Hong Kong Society	Rm 2 Library Ext.
				Practical Chinese and Hong Kong Society	Rm 3 Library Ext.
Dec 17 WED	2:30 pm - 4:30 pm		FINA3353	Regulatory, Operational and Valuation Issues in Finance Institutions	Rm 167 Main Bldg.
Dec 17 WED	2:30 pm - 4:30 pm		GEOG2018	Transport geography	Rm 4 Library Ext.
Dec 18 THU	9:30 am - 11:00 am		ECON2210	Intermediate microeconomics	Multi-purpose Zone, Level 3, Main Library
Dec 18 THU	2:30 pm - 4:30 pm		FINA2342	Insurance: theory & practice	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 18 THU	2:30 pm - 4:30 pm		PSYC1001	Introduction to psychology	CPD-LG.07-10, Centennial Campus
				Introduction to psychology	Multi-purpose Zone, Level 3, Main Library
Dec 19 FRI	9:30 am - 11:30 am		FINA3326	Equity valuation and investment management	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 19 FRI	9:30 am - 12:00 noon		MATH2012	Fundamental concepts of mathematics	CPD-LG.07-10, Centennial Campus
Dec 19 FRI	2:30 pm - 4:30 pm		IIMT2601	Management information systems	CPD-LG.07-10, Centennial Campus
Dec 20 SAT	9:30 am - 12:30 pm		ECON2252	Theory of international trade	Rm 2 Library Ext.
Dec 20 SAT	2:30 pm - 4:00 pm		GEOG2090	Introduction to geographic information systems	CPD-LG.07-10, Centennial Campus
Dec 22 MON	9:30 am - 10:30 am		CCGL9025	The Political Economy of Growth and Poverty in the World	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 22 MON	9:30 am - 11:30 am		ECON2214	Games and decisions	CPD-LG.07-10, Centennial Campus
Dec 22 MON	9:30 am - 11:30 am		GEOG3214	Corporate social responsibility and environmental auditing	Loke Yew Hall
Dec 22 MON	2:30 pm - 5:30 pm		BSTC2008	Sanskrit language I	Loke Yew Hall
Dec 22 MON	2:30 pm - 4:30 pm		ECON4211	Advanced Microeconomics	CPD-LG.07-10, Centennial Campus
