BEng(BME) Examination                                                            Timetable for the First Semester of 2025-2026(As at Oct 17, 2025)

Date	Time		Course Code	Description	Venue
				Introductory microeconomics	Rm 2 Library Ext.
				Introductory microeconomics	Rm 201 Main Bldg.
				Introductory microeconomics	Rm 237 Main Bldg.
				Introductory microeconomics	Rm 256 Main Bldg.
				Introductory microeconomics	Rm 3 Library Ext.
				Introductory microeconomics	Rm 4 Library Ext.
				Introductory microeconomics	Rm 5 Library Ext.
Dec 8 MON	6:30 pm - 7:30 pm		BIOL2103	Biological sciences laboratory course	Rm 4 Library Ext.
				Biological sciences laboratory course	Rm 5 Library Ext.
Dec 8 MON	6:30 pm - 8:30 pm		PHYS1250	Fundamental physics	CPD-LG.07-10, Centennial Campus
Dec 9 TUE	9:30 am - 12:30 pm		ELEC4542	Introduction to deep learning for computer vision	CPD-LG.07-10, Centennial Campus
Dec 9 TUE	9:30 am - 12:30 pm		MATH1853	Linear algebra, probability and statistics	Loke Yew Hall
				Linear algebra, probability and statistics	Rm 103 Main Bldg.
				Linear algebra, probability and statistics	Rm 167 Main Bldg.
				Linear algebra, probability and statistics	Rm 201 Main Bldg.
Dec 9 TUE	2:30 pm - 4:00 pm		GEOG1005	Map use, reading and interpretation	Loke Yew Hall
				Map use, reading and interpretation	Rm 103 Main Bldg.
				Map use, reading and interpretation	Rm 105 Chong Yuet Ming Amenities Ctr.
				Map use, reading and interpretation	Rm 167 Main Bldg.
Dec 9 TUE	2:30 pm - 5:30 pm		MECH2407	Multivariable calculus and partial differential equations	Rm 201 Main Bldg.
				Multivariable calculus and partial differential equations	Rm 256 Main Bldg.
Dec 10 WED	9:30 am - 11:30 am		DASE3128	Human-machine collaboration	Rm 201 Main Bldg.
Dec 10 WED	2:30 pm - 5:30 pm		BBMS3012	Stem Cell Biotechnologies in Regenerative Medicine	Rm 103 Main Bldg.
Dec 10 WED	2:30 pm - 5:30 pm		BMED4602	Molecular and cellular biomechanics	Rm 167 Main Bldg.
Dec 10 WED	2:30 pm - 5:30 pm		ENGG1310	Electricity and electronics	Loke Yew Hall
				Electricity and electronics	Rm 103 Main Bldg.
Dec 10 WED	2:30 pm - 4:30 pm		FINA1310	Corporate finance	Multi-purpose Zone, Level 3, Main Library
				Corporate finance	Rm 105 Chong Yuet Ming Amenities Ctr.
				Corporate finance	Rm 8 Library Ext.
				Corporate finance	Rm 9 Library Ext.
Dec 11 THU	9:30 am - 12:30 pm		MATH1851	Calculus and ordinary differential equations	Multi-purpose Zone, Level 3, Main Library
				Calculus and ordinary differential equations	Rm 2 Library Ext.
				Calculus and ordinary differential equations	Rm 3 Library Ext.
Dec 11 THU	2:30 pm - 5:30 pm		ELEC3845	Economics, finance and marketing for engineers	Rm 237 Main Bldg.
Dec 12 FRI	9:30 am - 12:30 pm		MECH1350	Introduction of mechanical engineering	Rm 217 Main Bldg.
				Introduction of mechanical engineering	Rm 218 Main Bldg.
Dec 12 FRI	2:30 pm - 5:00 pm		BMED3301	Life sciences III (Physiology)	Multi-purpose Zone, Level 3, Main Library
Dec 13 SAT	9:30 am - 12:30 pm		CCGL9036	Dilemmas of Humanitarian Intervention	Rm 6 Library Ext.
				Dilemmas of Humanitarian Intervention	Rm 7 Library Ext.
Dec 13 SAT	2:30 pm - 4:30 pm		ENGG1330	Computer programming I	CPD-LG.07-10, Centennial Campus
				Computer programming I	CPD-LG.60, Centennial Campus
				Computer programming I	CPD-LG.61 & CPD-LG.62, Centennial Campus
Dec 15 MON	9:30 am - 11:30 am		BBMS3018	Biomechanics and Biomedical Technologies	Multi-purpose Zone, Level 3, Main Library
Dec 15 MON	9:30 am - 11:30 am		GEOG1003	Contemporary global environmental issues	Loke Yew Hall
				Contemporary global environmental issues	Rm 103 Main Bldg.
				Contemporary global environmental issues	Rm 167 Main Bldg.
				Contemporary global environmental issues	Rm 201 Main Bldg.
Dec 15 MON	2:30 pm - 5:30 pm		BMED2206	Engineering in Biology and Medicine	Rm 3 Library Ext.
				Engineering in Biology and Medicine	Rm 4 Library Ext.
Dec 15 MON	2:30 pm - 4:30 pm		COMP2113	Programming technologies	Loke Yew Hall
				Programming technologies	Rm 103 Main Bldg.
Dec 15 MON	6:30 pm - 9:30 pm		BMED3700	Artificial Intelligence in Biomedical Engineering	Rm 237 Main Bldg.
Dec 16 TUE	9:30 am - 12:30 pm		ENGG1200	Engineering Physics	Rm 9 Library Ext.
Dec 16 TUE	9:30 am - 12:00 noon		MATH3600	Discrete mathematics	Rm 3 Library Ext.
Dec 16 TUE	2:30 pm - 4:30 pm		ECON1220	Introductory macroeconomics	Loke Yew Hall
				Introductory macroeconomics	Multi-purpose Zone, Level 3, Main Library
Dec 17 WED	9:30 am - 11:30 am		CHEM1042	General chemistry I	Multi-purpose Zone, Level 3, Main Library
				General chemistry I	Rm 3 Library Ext.
Dec 17 WED	9:30 am - 12:30 pm		COMP3316	Quantum information and computation	Rm 5 Library Ext.
Dec 17 WED	9:30 am - 12:00 noon		MATH1011	University mathematics I	Rm 201 Main Bldg.
				University mathematics I	Rm 237 Main Bldg.
				University mathematics I	Rm 256 Main Bldg.
Dec 17 WED	2:30 pm - 5:30 pm		BMED3600	Biomaterials science and engineering	Rm 5 Library Ext.
Dec 17 WED	2:30 pm - 4:30 pm		COMP2501	Introduction to data science	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 18 THU	9:30 am - 11:30 am		CENG9001	Practical Chinese for Engineering Students	CPD-LG.07-10, Centennial Campus
Dec 18 THU	2:30 pm - 4:30 pm		ACCT2105	Introduction to management accounting	Loke Yew Hall
Dec 18 THU	2:30 pm - 5:30 pm		COMP3357	Cryptography	Rm 218 Main Bldg.
Dec 19 FRI	2:30 pm - 5:30 pm		BMED2810	Engineering management and society	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 20 SAT	9:30 am - 11:30 am		CCST9016	Energy: Its Evolution and Environmental Impacts	CPD-LG.07-10, Centennial Campus
Dec 20 SAT	2:30 pm - 5:30 pm		BMED4500	Biomedical instrumentation and systems	Rm 105 Chong Yuet Ming Amenities Ctr.
Dec 20 SAT	2:30 pm - 4:30 pm		CCST9020	Sustainable Development of the Built Environment	Rm 167 Main Bldg.
Dec 20 SAT	2:30 pm - 4:30 pm		CUND9001	Basic Spoken and Written Cantonese for Mandarin Speakers	Rm 4 Library Ext.
				Basic Spoken and Written Cantonese for Mandarin Speakers	Rm 5 Library Ext.
Dec 20 SAT	2:30 pm - 4:00 pm		CUND9003	Cantonese for Non-Cantonese Speaking Students	CPD-LG.07-10, Centennial Campus
Dec 20 SAT	2:30 pm - 4:30 pm		PHYS1056	Weather, climate and climate change	Loke Yew Hall
Dec 22 MON	9:30 am - 11:30 am		CHEM1041	Foundations of chemistry	CPD-LG.07-10, Centennial Campus
Dec 23 TUE	9:30 am - 12:30 pm		MECH2413	Engineering mechanics	Rm 105 Chong Yuet Ming Amenities Ctr.
